날짜,시가,고가,저가,종가,거래량,등락률,ticker,name
2025-10-17,20000,20200,19700,19800,68052,-1.0,271940,일진하이솔루스
2025-10-17,6330,6340,6070,6090,199334,-3.7914691943127963,015860,일진홀딩스
2025-10-17,11590,11590,11370,11500,16901,-0.7765314926660914,226320,잇츠한불
2025-10-17,3255,3255,3180,3205,60881,-1.0802469135802468,317400,자이에스앤디
2025-10-17,22900,23450,22550,23150,125891,-0.8565310492505354,033240,자화전자
2025-10-17,36500,36550,34800,35350,1260,-2.8846153846153846,000950,전방
2025-10-17,53400,53500,50500,51900,383888,10.30818278427205,079900,전진건설로봇
2025-10-17,2985,2985,2945,2965,398462,-0.6700167504187605,348950,제이알글로벌리츠
2025-10-17,9790,9880,9500,9520,145236,-2.658486707566462,194370,제이에스코퍼레이션
2025-10-17,13650,16420,13290,15000,635432,9.89010989010989,025620,제이준코스메틱
2025-10-17,20250,20300,20000,20100,458547,-1.7114914425427872,030000,제일기획
2025-10-17,14500,14630,14200,14210,50192,-2.067539627842867,271980,제일약품
2025-10-17,9800,9800,9560,9610,3711,-1.9387755102040816,001560,제일연마
2025-10-17,8500,8500,8180,8310,11209,-1.0714285714285714,002620,제일파마홀딩스
2025-10-17,13880,13990,13650,13660,196156,-1.514059120403749,006220,제주은행
2025-10-17,6170,6180,5570,5940,258301,-3.414634146341464,089590,제주항공
2025-10-17,5420,5420,5350,5370,12986,-0.9225092250922509,004910,조광페인트
2025-10-17,61100,61100,59600,59700,3892,-2.2913256955810146,004700,조광피혁
2025-10-17,11960,12050,11280,11770,24640,-1.588628762541806,001550,조비
2025-10-17,15250,15390,14830,15090,26983,-1.0491803278688525,462520,조선내화
2025-10-17,105200,105300,102600,103800,4024,-1.3307984790874523,120030,조선선재
2025-10-17,1412,1449,1390,1427,1216164,1.0623229461756374,018470,조일알미늄
2025-10-17,153700,155200,153700,155200,29,1.0416666666666665,002600,조흥
2025-10-17,81000,81400,80200,80500,32958,-1.1056511056511056,185750,종근당
2025-10-17,22450,22550,21850,22150,27485,-1.1160714285714286,063160,종근당바이오
2025-10-17,47150,47150,46150,46300,10990,-1.8027571580063628,001630,종근당홀딩스
2025-10-17,1025,1059,1018,1022,198029,-0.7766990291262136,109070,주성코퍼레이션
2025-10-17,516,523,504,507,204404,-3.428571428571429,044380,주연테크
2025-10-17,14100,14160,13680,13720,102116,-2.556818181818182,013890,지누스
2025-10-17,3950,3990,3930,3945,10141,-1.2515644555694618,013870,지엠비코리아
2025-10-17,85700,89400,84800,88200,28552,1.9653179190751446,071320,지역난방공사
2025-10-17,2020,2020,1952,1972,51681,-2.857142857142857,088790,진도
2025-10-17,7470,7690,7380,7560,151998,0.398406374501992,003780,진양산업
2025-10-17,4705,4895,4705,4820,78256,1.3669821240799158,010640,진양폴리
2025-10-17,3245,3245,3220,3235,42457,-0.30816640986132515,100250,진양홀딩스
2025-10-17,2830,3250,2830,3190,374859,10.380622837370241,051630,진양화학
2025-10-17,7720,7720,7600,7600,79429,-1.4267185473411155,272450,진에어
2025-10-17,2220,2230,2150,2170,377541,-2.2522522522522523,011000,진원생명과학
2025-10-17,712,713,703,710,283814,-0.42075736325385693,002780,진흥기업
2025-10-17,8060,8060,7830,8050,81,2.547770700636943,002787,진흥기업2우B
2025-10-17,3625,3690,3625,3675,55,3.5211267605633805,002785,진흥기업우B
2025-10-17,1294,1315,1293,1294,20044,-1.0703363914373087,009310,참엔지니어링
2025-10-17,39650,39950,39600,39900,86,0.0,000650,천일고속
2025-10-17,1117,1120,1095,1098,148138,-1.7009847806624887,033250,체시스
2025-10-17,58600,59500,57900,58000,2051096,-1.023890784982935,035720,카카오
2025-10-17,22700,22850,22400,22450,762582,-1.3186813186813187,323410,카카오뱅크
2025-10-17,51000,51200,50200,50400,413268,-2.1359223300970873,377300,카카오페이
2025-10-17,0,0,0,3660,0,0.0,006380,카프로
2025-10-17,474,477,472,473,57114,-0.21097046413502107,001620,케이비아이동국실업
2025-10-17,28100,28350,27050,27200,57333,-3.374777975133215,029460,케이씨
2025-10-17,38650,39500,37700,37750,104650,-3.821656050955414,281820,케이씨텍
2025-10-17,15250,15270,15120,15270,62544,0.5266622778143515,381970,케이카
2025-10-17,950,959,946,948,48888,-0.21052631578947367,145270,케이탑리츠
2025-10-17,6670,6880,6550,6750,198139,1.199400299850075,417310,코람코더원리츠
2025-10-17,4340,4355,4305,4335,171824,-0.23014959723820483,357120,코람코라이프인프라리츠
2025-10-17,7160,9160,7050,8070,608292,12.083333333333334,007815,코리아써우
2025-10-17,18220,19750,18060,18660,1134898,0.5387931034482759,007810,코리아써키트
2025-10-17,7050,8000,7050,7620,12089,3.6734693877551026,00781K,코리아써키트2우B
2025-10-17,10900,10900,10590,10620,421632,-2.5688073394495414,003690,코리안리
2025-10-17,200000,201500,197700,199400,55247,-1.2871287128712872,192820,코스맥스
2025-10-17,16160,16160,14710,15010,144757,-7.116336633663366,044820,코스맥스비티아이
2025-10-17,49150,53000,47500,51200,3043890,5.133470225872689,005070,코스모신소재
2025-10-17,18530,19150,17920,18840,1004512,6.440677966101695,005420,코스모화학
2025-10-17,3815,3980,3680,3830,107700,0.2617801047120419,071950,코아스
2025-10-17,44050,45350,43450,43550,93854,-3.0066815144766146,002020,코오롱
2025-10-17,8510,8680,8400,8480,180141,-0.35252643948296125,138490,코오롱ENP
2025-10-17,9040,9200,9010,9140,16542,0.8830022075055187,003070,코오롱글로벌
2025-10-17,15950,15950,15800,15820,2414,1.1508951406649617,003075,코오롱글로벌우
2025-10-17,13500,15390,11010,11170,7727955,-9.260763606823721,450140,코오롱모빌리티그룹
2025-10-17,63600,67000,52000,54700,1307396,6.007751937984496,45014K,코오롱모빌리티그룹우
2025-10-17,22850,22850,21950,22100,6972,-3.282275711159737,002025,코오롱우
2025-10-17,35500,36050,35150,35250,122048,-1.1220196353436185,120110,코오롱인더
2025-10-17,22950,23100,22750,22800,3668,-0.6535947712418301,120115,코오롱인더우
2025-10-17,93700,95900,93400,94500,195587,0.0,021240,코웨이
2025-10-17,9790,9790,9360,9490,85205,-1.7598343685300208,036420,콘텐트리중앙
2025-10-17,11970,12040,11520,11800,194240,-1.6666666666666667,024720,콜마홀딩스
2025-10-17,31050,31050,29900,30100,63598,-2.4311183144246353,192400,쿠쿠홀딩스
2025-10-17,24800,24850,24050,24300,75185,-2.6052104208416833,284740,쿠쿠홈시스
2025-10-17,9170,9180,9010,9070,17245,-1.0905125408942202,264900,크라운제과
2025-10-17,9640,9920,9620,9850,3229,1.2332990750256936,26490K,크라운제과우
2025-10-17,6980,6990,6800,6870,48075,-2.1367521367521367,005740,크라운해태홀딩스
2025-10-17,8300,8300,8210,8230,1602,-1.3189448441247003,005745,크라운해태홀딩스우
2025-10-17,287500,289500,284500,285000,81042,-1.7241379310344827,259960,크래프톤
2025-10-17,3910,3910,3840,3850,103950,-1.6602809706257982,020120,키다리스튜디오
2025-10-17,250500,253500,245000,248000,101194,-2.7450980392156863,039490,키움증권
2025-10-17,4950,5060,4900,4965,185434,-0.20100502512562815,014580,태경비케이
2025-10-17,5120,5180,5110,5130,38748,-0.7736943907156674,015890,태경산업
2025-10-17,8890,9050,8860,8960,15212,0.7874015748031495,006890,태경케미컬
2025-10-17,833000,838000,821000,838000,970,0.6002400960384154,003240,태광산업
2025-10-17,1835,1845,1827,1828,48590,-1.3491635186184565,011280,태림포장
2025-10-17,2135,2135,2090,2090,144862,-2.7906976744186047,004100,태양금속
2025-10-17,3150,3185,3150,3180,7441,0.47393364928909953,004105,태양금속우
2025-10-17,1659,1675,1623,1626,168698,-2.2248947684906795,009410,태영건설
2025-10-17,5040,5040,5000,5030,226,-0.1984126984126984,009415,태영건설우
2025-10-17,3280,3315,3280,3315,985,0.0,001420,태원물산
2025-10-17,14890,15480,14600,15230,33637,2.0093770931011385,055490,테이팩스
2025-10-17,15780,15780,14820,15000,37701,-3.969270166453265,078000,텔코웨어
2025-10-17,9200,9330,9070,9090,355153,-2.258064516129032,214420,토니모리
2025-10-17,6120,6140,5880,6020,278272,0.0,019180,티에이치엔
2025-10-17,2805,2805,2710,2750,65550,-1.6100178890876566,363280,티와이홀딩스
2025-10-17,5220,5290,5190,5220,3171,0.0,36328K,티와이홀딩스우
2025-10-17,0,0,0,1821,0,0.0,091810,티웨이항공
2025-10-17,532,534,513,517,255136,-2.819548872180451,004870,티웨이홀딩스
2025-10-17,18880,19550,18790,18850,958873,-0.15889830508474578,034230,파라다이스
2025-10-17,12450,13490,12250,13130,5375691,5.71658615136876,005690,파미셀
2025-10-17,2600,2600,2505,2510,60581,-2.524271844660194,036580,팜스코
2025-10-17,4120,4140,4030,4055,84748,-2.5240384615384617,004720,팜젠사이언스
2025-10-17,3700,3725,3670,3690,1434037,0.544959128065395,028670,팬오션
2025-10-17,4515,4530,4330,4335,766409,-3.8802660753880267,010820,퍼스텍
2025-10-17,46950,48500,46350,47000,4683,0.0,016800,퍼시스
2025-10-17,712,720,708,714,21952,0.2808988764044944,001020,페이퍼코리아
2025-10-17,1002,1002,976,977,200191,-2.4950099800399204,090080,평화산업
2025-10-17,3935,3935,3790,3815,131337,-3.9042821158690177,010770,평화홀딩스
2025-10-17,23000,26400,22700,25000,3430934,8.695652173913043,022100,포스코DX
2025-10-17,38100,40000,37150,38550,28691,1.984126984126984,058430,포스코스틸리온
2025-10-17,51200,54200,50800,52900,1015382,2.321083172147002,047050,포스코인터내셔널
2025-10-17,192100,201000,188000,193500,1383608,1.0443864229765014,003670,포스코퓨처엠
2025-10-17,13800,14200,13580,13910,272309,0.7971014492753623,017810,풀무원
2025-10-17,122000,122000,116600,117000,411851,-4.333605887162715,103140,풍산
2025-10-17,41250,41250,40000,40050,29516,-2.7912621359223304,005810,풍산홀딩스
2025-10-17,12810,13480,12700,12740,156697,-1.2403100775193798,950210,프레스티지바이오파마
2025-10-17,313,314,306,311,192781,-0.9554140127388535,009810,플레이그램
2025-10-17,86200,86900,85200,86100,541096,-1.261467889908257,086790,하나금융지주
2025-10-17,11900,11900,11710,11780,17271,-0.5067567567567568,293480,하나제약
2025-10-17,47200,47650,46900,46900,100368,-0.9503695881731784,039130,하나투어
2025-10-17,274000,275500,269000,269500,157990,-1.282051282051282,352820,하이브
2025-10-17,4290,4680,4180,4305,1301697,-0.3472222222222222,071090,하이스틸
2025-10-17,18810,18870,18760,18860,137226,0.05305039787798408,000080,하이트진로
2025-10-17,15510,15580,15510,15530,391,0.1289490651192779,000087,하이트진로2우B
2025-10-17,9880,9990,9770,9780,16569,-0.6097560975609756,000140,하이트진로홀딩스
2025-10-17,11370,11500,11300,11490,1970,-0.43327556325823224,000145,하이트진로홀딩스우
2025-10-17,235,237,234,237,635945,0.851063829787234,152550,한국ANKOR유전
2025-10-17,40000,40750,39800,40450,297084,0.24783147459727387,036460,한국가스공사
2025-10-17,63600,64700,62600,63000,9092,-1.5625,005430,한국공항
2025-10-17,154600,157700,151600,154100,279794,-1.4075495841330774,071050,한국금융지주
2025-10-17,112000,112700,108900,110200,21603,-1.607142857142857,071055,한국금융지주우
2025-10-17,2200,2205,2160,2175,21695,-1.1363636363636365,010040,한국내화
2025-10-17,60800,61200,60300,60600,12259,-0.3289473684210526,025540,한국단자
2025-10-17,4080,4180,4035,4065,204222,-1.094890510948905,010100,한국무브넥스
2025-10-17,14030,14120,13900,13960,58046,-1.203113941967445,004090,한국석유
2025-10-17,2895,2900,2875,2895,45111,-0.5154639175257731,002200,한국수출포장
2025-10-17,419000,432000,416000,419000,1778,-0.2380952380952381,002960,한국쉘석유
2025-10-17,22650,23150,22450,22550,73000,-1.956521739130435,000240,한국앤컴퍼니
2025-10-17,2280,2280,2245,2250,212927,-1.3157894736842104,123890,한국자산신탁
2025-10-17,39500,43300,39500,42700,7852614,6.218905472636816,015760,한국전력
2025-10-17,735,746,730,734,84000,-1.2113055181695829,006200,한국전자홀딩스
2025-10-17,791,814,790,796,134544,0.12578616352201258,027970,한국제지
2025-10-17,4810,4895,4765,4800,26895,-0.4149377593360996,023350,한국종합기술
2025-10-17,1896,1896,1853,1853,18436,-2.2679324894514767,025890,한국주강
2025-10-17,6810,6850,6750,6800,44302,-0.43923865300146414,000970,한국주철관
2025-10-17,10160,10170,10000,10100,35637,-0.5905511811023622,104700,한국철강
2025-10-17,36800,36850,34950,35100,440369,-2.7700831024930745,017960,한국카본
2025-10-17,75100,75200,74100,74300,105200,-1.0652463382157125,161890,한국콜마
2025-10-17,41300,42800,41200,42350,488459,2.1712907117008444,161390,한국타이어앤테크놀로지
2025-10-17,1338,1338,1300,1304,624028,-2.5411061285500747,034830,한국토지신탁
2025-10-17,1544,1603,1528,1556,39919,0.7772020725388601,007280,한국특강
2025-10-17,98000,99100,95100,95600,697893,-3.1408308004052685,047810,한국항공우주
2025-10-17,9790,9860,9610,9680,63826,-0.717948717948718,123690,한국화장품
2025-10-17,52400,52500,51000,52100,17162,-0.3824091778202677,003350,한국화장품제조
2025-10-17,15500,15810,15110,15790,610761,5.19653564290473,011500,한농화성
2025-10-17,11660,11760,11600,11620,17713,-1.0221465076660987,002390,한독
2025-10-17,21950,22250,20800,20950,175462,-2.784222737819025,053690,한미글로벌
2025-10-17,145000,147900,140900,142300,1731032,-2.8668941979522184,042700,한미반도체
2025-10-17,37450,37800,37000,37450,81259,-0.39893617021276595,008930,한미사이언스
2025-10-17,348000,356000,344000,346000,98499,1.0218978102189782,128940,한미약품
2025-10-17,44700,44850,44000,44200,32669,-2.104097452934662,009240,한샘
2025-10-17,15350,15350,14970,15040,54846,-2.019543973941368,020000,한섬
2025-10-17,5330,5470,5310,5330,36817,-2.0220588235294117,003680,한성기업
2025-10-17,10490,10750,10360,10670,178856,2.1052631578947367,105630,한세실업
2025-10-17,748,756,734,737,65317,-1.4705882352941175,069640,한세엠케이
2025-10-17,4085,4135,4035,4050,62642,-0.8567931456548347,016450,한세예스24홀딩스
2025-10-17,2845,2850,2780,2785,52516,-2.10896309314587,009180,한솔로지스틱스
2025-10-17,8430,8450,8330,8360,83291,-0.5945303210463734,213500,한솔제지
2025-10-17,209000,212500,204500,206000,68812,-2.6004728132387704,014680,한솔케미칼
2025-10-17,6110,6400,6070,6270,276654,2.618657937806874,004710,한솔테크닉스
2025-10-17,3220,3220,3120,3145,99677,-2.329192546583851,004150,한솔홀딩스
2025-10-17,683,684,672,673,163444,-1.4641288433382138,025750,한솔홈데코
2025-10-17,7650,7700,7460,7460,32369,-2.4836601307189543,004960,한신공영
2025-10-17,3655,3770,3615,3625,328721,-3.718459495351926,011700,한신기계
2025-10-17,18070,18070,17710,17890,32444,-0.996126175982291,001750,한양증권
2025-10-17,17900,17900,17440,17690,1163,-1.0626398210290828,001755,한양증권우
2025-10-17,3330,3825,3320,3750,5542288,9.970674486803519,018880,한온시스템
2025-10-17,33900,34200,33150,33350,328073,-2.4853801169590644,009420,한올바이오파마
2025-10-17,3255,3290,3225,3270,18227,-0.3048780487804878,014130,한익스프레스
2025-10-17,18400,18470,18170,18230,68050,-0.9239130434782609,300720,한일시멘트
2025-10-17,4135,4310,4135,4255,64483,1.9161676646706587,002220,한일철강
2025-10-17,18100,18230,17900,17900,23276,-1.1049723756906076,006390,한일현대시멘트
2025-10-17,17040,17240,16830,17130,15303,0.528169014084507,003300,한일홀딩스
2025-10-17,49500,50700,49150,49850,236180,-0.8946322067594433,051600,한전KPS
2025-10-17,94000,99600,93500,97700,469448,0.8255933952528379,052690,한전기술
2025-10-17,12410,12600,12200,12280,167273,-2.924901185770751,130660,한전산업
2025-10-17,19660,19770,19650,19660,24626,-0.7571933366986371,002320,한진
2025-10-17,4935,5100,4840,4875,127021,-2.0100502512562812,003480,한진중공업홀딩스
2025-10-17,98200,100500,97300,98400,53356,-1.402805611222445,180640,한진칼
2025-10-17,31550,32000,31000,31700,1360,0.4754358161648178,18064K,한진칼우
2025-10-17,0,0,0,1254,0,0.0,005110,한창
2025-10-17,596,596,589,590,45100,-1.1725293132328307,009460,한창제지
2025-10-17,2685,2695,2625,2645,177658,-2.037037037037037,372910,한컴라이프케어
2025-10-17,83800,85400,81800,82500,238725,-1.079136690647482,000880,한화
2025-10-17,35650,36250,34800,35200,47283,-1.1235955056179776,00088K,한화3우B
2025-10-17,1084,1085,1075,1076,539865,-0.7380073800738007,452260,한화갤러리아
2025-10-17,2230,2230,2215,2220,2032,-0.4484304932735426,45226K,한화갤러리아우
2025-10-17,4035,4060,3995,4045,294022,0.24783147459727387,451800,한화리츠
2025-10-17,52100,52300,51000,51100,422396,-2.480916030534351,489790,한화비전
2025-10-17,3155,3165,3095,3100,1232348,-2.515723270440252,088350,한화생명
2025-10-17,5560,5570,5310,5320,947132,-4.316546762589928,000370,한화손해보험
2025-10-17,29400,30200,29100,29750,1174863,-0.16778523489932887,009830,한화솔루션
2025-10-17,22850,23100,22350,22800,5566,-0.2188183807439825,009835,한화솔루션우
2025-10-17,52600,53200,51100,51300,1043812,-2.6565464895635675,272210,한화시스템
2025-10-17,931000,947000,912000,912000,184363,-2.564102564102564,012450,한화에어로스페이스
2025-10-17,49000,49250,46200,46450,1386585,-2.7225130890052354,082740,한화엔진
2025-10-17,113200,113700,105500,107200,3468221,-1.7415215398716772,042660,한화오션
2025-10-17,5750,5750,5240,5400,5822340,-6.896551724137931,003530,한화투자증권
2025-10-17,10600,10600,10230,10280,187271,-5.774518790100825,003535,한화투자증권우
2025-10-17,40600,42250,39550,39850,340651,-3.5108958837772395,195870,해성디에스
2025-10-17,6500,6540,6430,6460,27519,-0.46224961479198773,101530,해태제과식품
2025-10-17,1577,1579,1572,1579,10421,0.44529262086513993,143210,핸즈코퍼레이션
2025-10-17,59800,59800,55800,56000,2023125,-8.49673202614379,000720,현대건설
2025-10-17,53200,53200,51000,51300,3444,-2.2857142857142856,000725,현대건설우
2025-10-17,15550,15590,15330,15390,36940,-1.2828736369467608,453340,현대그린푸드
2025-10-17,168000,169700,164300,164800,129331,-1.7292784734645201,086280,현대글로비스
2025-10-17,206000,209500,201500,201500,538590,-2.657004830917874,064350,현대로템
2025-10-17,7020,7020,6890,6890,42379,-1.5714285714285716,079430,현대리바트
2025-10-17,306000,310500,304000,308000,130462,-0.3236245954692557,012330,현대모비스
2025-10-17,80200,80900,79000,80300,101361,-0.7416563658838072,069960,현대백화점
2025-10-17,11950,11950,11550,11600,50143,-2.4390243902439024,004560,현대비앤지스틸
2025-10-17,3810,3820,3725,3770,75829,-1.0498687664041995,004310,현대약품
2025-10-17,80400,80500,78300,79300,221765,-1.9777503090234856,017800,현대엘리베이터
2025-10-17,155400,156200,153300,154000,52709,-1.5974440894568689,307950,현대오토에버
2025-10-17,51000,52400,50700,52400,137703,1.7475728155339807,011210,현대위아
2025-10-17,33500,33900,33150,33300,322340,-0.8928571428571428,004020,현대제철
2025-10-17,8090,8100,7850,7880,182674,-3.549571603427173,005440,현대지에프홀딩스
2025-10-17,241000,246000,239500,243000,994190,0.4132231404958678,005380,현대차
2025-10-17,179500,181700,178500,178900,130891,-0.776483638380477,005387,현대차2우B
2025-10-17,178000,179500,176800,179000,24874,0.16787912702853947,005389,현대차3우B
2025-10-17,179300,180700,177500,178300,133109,-0.7238307349665924,005385,현대차우
2025-10-17,8640,8640,8460,8570,120538,-1.0392609699769053,001500,현대차증권
2025-10-17,22050,22200,21700,21750,39110,-1.3605442176870748,011760,현대코퍼레이션
2025-10-17,12150,12150,11820,11830,18819,-2.1505376344086025,227840,현대코퍼레이션홀딩스
2025-10-17,3275,3275,3205,3250,42997,0.30864197530864196,126560,현대퓨처넷
2025-10-17,27600,27600,26900,27000,682196,-3.052064631956912,001450,현대해상
2025-10-17,53700,54200,52300,53000,29981,-1.8518518518518516,057050,현대홈쇼핑
2025-10-17,1468,1471,1405,1405,636166,-4.291553133514987,093240,형지엘리트
2025-10-17,5600,5650,5430,5430,207709,-2.5134649910233393,003010,혜인
2025-10-17,8180,8180,7850,7910,67752,-3.418803418803419,111110,호전실업
2025-10-17,49050,49300,48750,48950,227964,-1.1111111111111112,008770,호텔신라
2025-10-17,39850,39850,38800,38900,2367,-1.8915510718789406,008775,호텔신라우
2025-10-17,3355,3420,3310,3370,149863,0.44709388971684055,378850,화승알앤에이
2025-10-17,5650,5720,5610,5670,91061,0.35398230088495575,241590,화승엔터프라이즈
2025-10-17,3770,3805,3755,3765,150908,0.4,006060,화승인더
2025-10-17,2170,2340,2170,2310,944625,5.963302752293578,013520,화승코퍼레이션
2025-10-17,8400,8740,8340,8600,800905,2.137767220902613,010690,화신
2025-10-17,2285,2330,2110,2195,690707,-3.938730853391685,133820,화인베스틸
2025-10-17,4650,4695,4525,4535,292943,-3.2017075773745995,010660,화천기계
2025-10-17,32050,32500,31850,32200,920,-0.6172839506172839,000850,화천기공
2025-10-17,10730,10760,10600,10630,45438,-0.9319664492078285,016580,환인제약
2025-10-17,5620,5710,5580,5590,27893,-1.2367491166077738,032560,황금에스티
2025-10-17,103000,106500,100900,101100,52891,-3.897338403041825,004800,효성
2025-10-17,12710,12820,12695,12740,8844,-0.7014809041309431,094280,효성ITX
2025-10-17,1600000,1625000,1570000,1580000,34038,-2.1065675340768277,298040,효성중공업
2025-10-17,210500,214500,210000,210500,13650,-0.9411764705882352,298020,효성티앤씨
2025-10-17,0,0,0,38900,0,0.0,298000,효성화학
2025-10-17,7160,7530,6860,7140,7460737,10.185185185185185,093370,후성
2025-10-17,8190,8190,7940,7960,68495,-2.331288343558282,005870,휴니드
2025-10-17,2830,2860,2745,2860,63460,1.9607843137254901,079980,휴비스
2025-10-17,4150,4210,4085,4125,313018,-0.48250904704463204,005010,휴스틸
2025-10-17,3970,3980,3810,3815,73254,-3.9042821158690177,000540,흥국화재
2025-10-17,7430,7430,7340,7380,5055,-0.8064516129032258,000545,흥국화재우
2025-10-17,1700,1764,1676,1690,8631105,-1.9152640742890308,003280,흥아해운
2025-10-17,1931,1944,1872,1906,202936,-2.2062596203181117,060310,3S
2025-10-17,4495,4500,4360,4440,13501,0.4524886877828055,054620,APS
2025-10-17,20800,20800,19970,19980,163347,-4.172661870503598,265520,AP시스템
2025-10-17,12580,12580,12060,12060,71571,-4.133545310015898,211270,AP위성
2025-10-17,0,0,0,2805,0,0.0,139050,BF랩스
2025-10-17,2920,2945,2860,2895,69171,0.0,126600,BGF에코머티리얼즈
2025-10-17,1534,1534,1489,1510,214547,-0.6578947368421052,083790,CG인바이츠
2025-10-17,67200,67800,66800,66800,43753,0.14992503748125938,035760,CJ ENM
2025-10-17,9610,9610,9430,9440,15241,-1.9730010384215992,311690,CJ 바이오사이언스
2025-10-17,25850,25850,25100,25200,18285,-2.5145067698259185,051500,CJ프레시웨이
2025-10-17,1862,1862,1816,1828,640270,-1.6675632060247445,058820,CMG제약
2025-10-17,670,672,658,658,16678,-1.791044776119403,056730,CNT85
2025-10-17,923,928,914,914,54840,-0.9750812567713976,065770,CS
2025-10-17,1106,1135,1052,1112,2787912,0.5424954792043399,083660,CSA 코스믹
2025-10-17,2085,2090,2080,2090,3003,0.2398081534772182,477760,DB금융스팩12호
2025-10-17,0,0,0,1284,0,0.0,099520,DGI
2025-10-17,1330,1590,1329,1403,1671472,5.488721804511278,060900,DGP
2025-10-17,2320,2345,2295,2325,14101,0.21551724137931033,290120,DH오토리드
2025-10-17,836,870,824,854,121012,2.15311004784689,025440,DH오토웨어
2025-10-17,0,0,0,6330,0,0.0,068790,DMS
2025-10-17,7250,7260,6870,6900,730617,-4.564315352697095,241520,DSC인베스트먼트
2025-10-17,2050,2115,2015,2015,132370,-2.891566265060241,180400,DXVX
2025-10-17,2300,2300,2200,2210,145953,-4.121475054229935,418620,E8
2025-10-17,0,0,0,415,0,0.0,245620,EDGC
2025-10-17,6540,6550,6250,6430,181047,-2.4279210925644916,037370,EG
2025-10-17,2765,3525,2730,2870,1148969,3.985507246376811,050120,ES큐브
2025-10-17,2100,2105,2020,2060,407087,-2.137767220902613,214270,FSN
2025-10-17,2720,2725,2620,2705,51462,-0.9157509157509158,130500,GH신소재
2025-10-17,2850,2930,2850,2870,112511,0.7017543859649122,900290,GRT
2025-10-17,25600,26200,25100,25150,291077,-3.824091778202677,083450,GST
2025-10-17,2875,2875,2770,2770,470715,-3.6521739130434785,297890,HB솔루션
2025-10-17,2150,2170,2135,2160,83030,0.46511627906976744,440290,HB인베스트먼트
2025-10-17,2065,2075,2010,2010,718690,-2.898550724637681,078150,HB테크놀러지
2025-10-17,3085,3120,3060,3085,13131,0.0,225530,HC보광산업
2025-10-17,697,703,690,697,114599,-0.7122507122507122,060560,HC홈센타
2025-10-17,47550,48100,46350,47700,194998,1.5974440894568689,195940,HK이노엔
2025-10-17,39100,41250,39000,39800,648065,0.0,028300,HLB
2025-10-17,1324,1359,1302,1312,205912,-0.8314436885865457,278650,HLB바이오스텝
2025-10-17,3595,3730,3525,3570,392596,-0.6954102920723227,067630,HLB생명과학
2025-10-17,1800,1833,1770,1783,225192,-0.9444444444444444,024850,HLB이노베이션
2025-10-17,3040,3090,2965,3045,37783,0.1644736842105263,187420,HLB제넥스
2025-10-17,13880,14230,13490,13970,102129,0.6484149855907781,047920,HLB제약
2025-10-17,3025,3145,3005,3050,292752,-0.6514657980456027,115450,HLB테라퓨틱스
2025-10-17,1695,1700,1625,1658,67224,0.3024803387779794,046210,HLB파나진
2025-10-17,7000,7000,6800,6810,12056,-1.3043478260869565,196300,HLB펩
2025-10-17,35500,36300,34650,34750,926916,-4.663923182441701,403870,HPSP
2025-10-17,5200,5230,5110,5120,49752,-1.5384615384615385,036640,HRS
2025-10-17,1849,1910,1838,1850,128184,0.05408328826392645,442770,IBKS제21호스팩
2025-10-17,4000,4390,3985,4390,1337792,29.88165680473373,448760,IBKS제22호스팩
2025-10-17,2175,2230,2170,2175,6956,0.0,467930,IBKS제23호스팩
2025-10-17,2140,2175,2140,2155,6306,0.4662004662004662,469480,IBKS제24호스팩
2025-10-17,82800,85000,79000,79000,296919,-6.619385342789598,095340,ISC
2025-10-17,6580,6630,6480,6480,79073,-2.262443438914027,950170,JTC
2025-10-17,1439,1439,1377,1406,139278,-0.6360424028268552,067290,JW신약
2025-10-17,72900,73200,71600,71700,308157,-1.3755158184319118,035900,JYP Ent.
2025-10-17,4935,5250,4875,5110,183994,3.546099290780142,318000,KBG
2025-10-17,1887,1898,1858,1872,217108,-0.847457627118644,024840,KBI메탈
2025-10-17,3515,3560,3485,3530,29242,0.42674253200568996,024120,KB오토시스
2025-10-17,2095,2095,2085,2095,10535,0.23923444976076555,455250,KB제25호스팩
2025-10-17,2055,2065,2055,2055,5635,0.0,464680,KB제27호스팩
2025-10-17,2065,2065,2055,2060,9472,-0.24213075060532688,478390,KB제29호스팩
2025-10-17,2040,2045,2040,2045,20718,0.0,486630,KB제30호스팩
2025-10-17,2010,2015,2000,2010,34536,0.0,492220,KB제31호스팩
2025-10-17,1999,1999,1996,1999,4517,-0.05,0037T0,KB제32호스팩
2025-10-17,1981,1982,1979,1982,117826,0.05047955577990913,0072Z0,KB제33호스팩
2025-10-17,4980,5080,4860,4880,14110,-2.2044088176352705,021320,KCC건설
2025-10-17,662,667,631,645,510961,-2.4205748865355523,044180,KD
2025-10-17,5070,5080,4975,5000,156540,-1.9607843137254901,046440,KG모빌리언스
2025-10-17,6120,6160,5960,6040,94448,-1.3071895424836601,151860,KG에코솔루션
2025-10-17,10580,10700,10340,10350,168889,-2.1739130434782608,035600,KG이니시스
2025-10-17,0,0,0,2555,0,0.0,226360,KH 건설
2025-10-17,0,0,0,8910,0,0.0,111870,KH 미래물산
2025-10-17,13510,13550,13010,13050,302180,-4.325513196480939,060720,KH바텍
2025-10-17,715,720,711,717,112197,-0.5547850208044383,058400,KNN
